"","total_type","lat","lon","ProviderName","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","ResolvedMonitoringLocationTypeName","HUCEightDigitCode","siteUrl","activityCount","resultCount","StateName","CountyName"
"163","FeatureCollection Feature Point",38.2447,-77.3251,"STORET","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-3-RPP098.81","Near Hayfield Bar","Estuary","Estuary","02080104","https://www.waterqualitydata.us/data/provider/STORET/21VASWCB/21VASWCB-3-RPP098.81/",932,1124,"Virginia","King George County"
"164","FeatureCollection Feature Point",38.3222,-77.5181,"STORET","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-3-RPP113.37","USGS cableway","River/Stream","Stream","02080104","https://www.waterqualitydata.us/data/provider/STORET/21VASWCB/21VASWCB-3-RPP113.37/",1026,1858,"Virginia","Fredericksburg City"
"165","FeatureCollection Feature Point",37.8839,-77.165,"STORET","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-8-MPN054.17","Rt. # 628   (Spring Cottage Rd)","River/Stream","Stream","02080105","https://www.waterqualitydata.us/data/provider/STORET/21VASWCB/21VASWCB-8-MPN054.17/",1033,1863,"Virginia","King William County"
"166","FeatureCollection Feature Point",37.7678,-77.3322,"STORET","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-8-PMK082.34","Pamunkey River at RT. 614 BRIDGE","River/Stream","Stream","02080106","https://www.waterqualitydata.us/data/provider/STORET/21VASWCB/21VASWCB-8-PMK082.34/",1050,1902,"Virginia","Hanover County"
"167","FeatureCollection Feature Point",39.44149,-76.025993,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB2.1","Turkey Point","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB2.1/",1981,2155,"Maryland","Cecil County"
"168","FeatureCollection Feature Point",39.348732,-76.175789,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB2.2","Still Pond","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB2.2/",4304,4825,"Maryland","Kent County"
"169","FeatureCollection Feature Point",39.2495,-76.240501,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB3.1","Gunpowder Neck","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB3.1/",3533,3874,"Maryland","Kent County"
"170","FeatureCollection Feature Point",39.163692,-76.306313,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB3.2","Swan Point","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB3.2/",3493,3858,"Maryland","Kent County"
"171","FeatureCollection Feature Point",38.995956,-76.359673,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB3.3C","Bay Bridge","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB3.3C/",4942,5527,"Maryland","Queen Anne's County"
"172","FeatureCollection Feature Point",39.004116,-76.345169,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB3.3E","Bay Bridge (NE)","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB3.3E/",1718,1829,"Maryland","Queen Anne's County"
"173","FeatureCollection Feature Point",39.00462,-76.3881,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB3.3W","Bay Bridge (NW)","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB3.3W/",1713,1862,"Maryland","Anne Arundel County"
"174","FeatureCollection Feature Point",38.825928,-76.399452,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.1C","Kent Point (SW)","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.1C/",3621,3968,"Maryland","Queen Anne's County"
"175","FeatureCollection Feature Point",38.818092,-76.371437,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.1E","Kent Point (S)","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.1E/",2833,3044,"Maryland","Queen Anne's County"
"176","FeatureCollection Feature Point",38.81498,-76.462715,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.1W","Horseshoe Point","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.1W/",2290,2417,"Maryland","Anne Arundel County"
"177","FeatureCollection Feature Point",38.646183,-76.421265,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.2C","MD Mid Bay","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.2C/",3703,4010,"Maryland","Talbot County"
"178","FeatureCollection Feature Point",38.644985,-76.401314,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.2E","Tilghman Island","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.2E/",2377,2530,"Maryland","Talbot County"
"179","FeatureCollection Feature Point",38.643539,-76.502167,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.2W","Plum Point","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.2W/",1724,1818,"Maryland","Calvert County"
"180","FeatureCollection Feature Point",38.555054,-76.42794,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.3C","Dares Beach","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.3C/",4497,4794,"Maryland","Dorchester County"
"181","FeatureCollection Feature Point",38.55624,-76.391212,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.3E","Mouth of Choptank River","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.3E/",2878,3084,"Maryland","Dorchester County"
"182","FeatureCollection Feature Point",38.557281,-76.494019,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.3W","Dares Beach","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.3W/",1742,1831,"Maryland","Calvert County"
"183","FeatureCollection Feature Point",38.414574,-76.34565,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.4","Cove Point","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.4/",4434,4698,"Maryland","Dorchester County"
"184","FeatureCollection Feature Point",38.318699,-76.292145,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB5.1","Cedar Point","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB5.1/",5420,6134,"Maryland","Dorchester County"
"185","FeatureCollection Feature Point",38.3252,-76.3757,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB5.1W","CB5.1W","River/Stream","Stream","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB5.1W/",4395,6027,"Maryland","St. Mary's County"
"186","FeatureCollection Feature Point",38.137051,-76.227867,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB5.2","Point No Point","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB5.2/",4627,4891,"Maryland","Dorchester County"
"187","FeatureCollection Feature Point",37.910114,-76.171371,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB5.3","Smith Point","Estuary","Estuary","02080101","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB5.3/",3586,3827,"Virginia","Accomack County"
"188","FeatureCollection Feature Point",38.88,-76.2515,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE1.1","EE1.1","River/Stream","Stream","02060002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE1.1/",3247,4844,"Maryland","Talbot County"
"189","FeatureCollection Feature Point",38.6549,-76.2643,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE2.1","EE2.1","River/Stream","Stream","02060005","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE2.1/",3155,4628,"Maryland","Dorchester County"
"190","FeatureCollection Feature Point",38.5261,-76.3041,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE2.2","EE2.2","River/Stream","Stream","02060005","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE2.2/",1908,2698,"Maryland","Dorchester County"
"191","FeatureCollection Feature Point",38.2809,-76.0103,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE3.0","EE3.0","River/Stream","Stream","02080110","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE3.0/",1241,1690,"Maryland","Dorchester County"
"192","FeatureCollection Feature Point",38.1969,-75.9732,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE3.1","EE3.1","River/Stream","Stream","02080110","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE3.1/",3035,4253,"Maryland","Somerset County"
"193","FeatureCollection Feature Point",37.9814,-75.9242,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE3.2","EE3.2","River/Stream","Stream","02080110","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE3.2/",2856,4101,"Maryland","Somerset County"
"194","FeatureCollection Feature Point",37.9145,-75.8015,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE3.3","EE3.3","River/Stream","Stream","02080111","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE3.3/",1578,2294,"Maryland","Somerset County"
"195","FeatureCollection Feature Point",38.0761,-75.5713,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET10.1","ET10.1","River/Stream","Stream","02080111","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET10.1/",1228,1673,"Maryland","Somerset County"
"196","FeatureCollection Feature Point",39.467,-75.8737,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET2.2","ET2.2","River/Stream","Stream","02060002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET2.2/",1241,1696,"Maryland","Cecil County"
"197","FeatureCollection Feature Point",39.3642,-75.882,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET3.1","ET3.1","River/Stream","Stream","02060002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET3.1/",1349,1769,"Maryland","Kent County"
"198","FeatureCollection Feature Point",39.2437,-75.9249,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET4.1","ET4.1","River/Stream","Stream","02060002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET4.1/",1631,2276,"Maryland","Queen Anne's County"
"199","FeatureCollection Feature Point",38.9923,-76.2151,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET4.2","ET4.2","River/Stream","Stream","02060002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET4.2/",3280,4763,"Maryland","Queen Anne's County"
"200","FeatureCollection Feature Point",38.8065,-75.9097,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET5.1","ET5.1","River/Stream","Stream","02060005","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET5.1/",1798,2509,"Maryland","Talbot County"
"201","FeatureCollection Feature Point",38.5807,-76.0587,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET5.2","ET5.2","River/Stream","Stream","02060005","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET5.2/",3579,5041,"Maryland","Dorchester County"
"202","FeatureCollection Feature Point",38.5483,-75.7031,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET6.1","ET6.1","River/Stream","Stream","02080109","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET6.1/",1235,1715,"Maryland","Wicomico County"
"203","FeatureCollection Feature Point",38.3413,-75.8883,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET6.2","ET6.2","River/Stream","Stream","02080109","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET6.2/",1191,1647,"Maryland","Dorchester County"
"204","FeatureCollection Feature Point",38.2678,-75.7879,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET7.1","ET7.1","River/Stream","Stream","02080110","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET7.1/",1081,1473,"Maryland","Wicomico County"
"205","FeatureCollection Feature Point",38.1379,-75.8141,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET8.1","ET8.1","River/Stream","Stream","02080110","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET8.1/",1128,1553,"Maryland","Somerset County"
"206","FeatureCollection Feature Point",38.055,-75.8017,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET9.1","ET9.1","River/Stream","Stream","02080110","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET9.1/",1164,1611,"Maryland","Somerset County"
"207","FeatureCollection Feature Point",38.4253,-76.6018,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-LE1.1","LE1.1","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-LE1.1/",4184,5630,"Maryland","Calvert County"
"208","FeatureCollection Feature Point",38.3789,-76.5113,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-LE1.2","LE1.2","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-LE1.2/",5389,7239,"Maryland","St. Mary's County"
"209","FeatureCollection Feature Point",38.3398,-76.4849,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-LE1.3","LE1.3","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-LE1.3/",4994,6632,"Maryland","St. Mary's County"
"210","FeatureCollection Feature Point",38.312,-76.4215,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-LE1.4","LE1.4","River/Stream","Stream","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-LE1.4/",4406,5868,"Maryland","St. Mary's County"
"211","FeatureCollection Feature Point",38.1576,-76.598,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-LE2.2","LE2.2","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-LE2.2/",3561,5058,"Maryland","St. Mary's County"
"212","FeatureCollection Feature Point",38.0215,-76.347702,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-LE2.3","Point Lookout","Estuary","Estuary","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-LE2.3/",3580,3917,"Maryland","St. Mary's County"
"213","FeatureCollection Feature Point",38.5651,-77.1935,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-MAT0016","MAT0016","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-MAT0016/",856,1183,"Maryland","Charles County"
"214","FeatureCollection Feature Point",38.5885,-77.1186,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-MAT0078","MAT0078","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-MAT0078/",849,1176,"Maryland","Charles County"
"215","FeatureCollection Feature Point",38.6984,-76.9867,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-PIS0033","PIS0033","River/Stream","Stream","02070010","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-PIS0033/",840,1164,"Maryland","Prince George's County"
"216","FeatureCollection Feature Point",38.4909,-76.6643,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-RET1.1","RET1.1","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-RET1.1/",4042,5424,"Maryland","St. Mary's County"
"217","FeatureCollection Feature Point",38.4035,-77.2691,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-RET2.1","RET2.1","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-RET2.1/",1693,2341,"Maryland","Charles County"
"218","FeatureCollection Feature Point",38.3525,-77.2051,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-RET2.2","RET2.2","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-RET2.2/",3149,4383,"Maryland","Charles County"
"219","FeatureCollection Feature Point",38.3626,-76.9906,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-RET2.4","RET2.4","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-RET2.4/",3033,4373,"Maryland","Charles County"
"220","FeatureCollection Feature Point",38.9556,-76.6941,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.0","TF1.0","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.0/",1420,2277,"Maryland","Prince George's County"
"221","FeatureCollection Feature Point",38.8143,-76.7509,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.2","TF1.2","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.2/",1083,1411,"Maryland","Prince George's County"
"222","FeatureCollection Feature Point",38.8109,-76.7123,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.3","TF1.3","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.3/",1007,1336,"Maryland","Prince George's County"
"223","FeatureCollection Feature Point",38.773,-76.7093,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.4","TF1.4","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.4/",1081,1409,"Maryland","Prince George's County"
"224","FeatureCollection Feature Point",38.7101,-76.7015,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.5","TF1.5","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.5/",3446,4737,"Maryland","Calvert County"
"225","FeatureCollection Feature Point",38.6585,-76.6838,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.6","TF1.6","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.6/",2774,3747,"Maryland","Prince George's County"
"226","FeatureCollection Feature Point",38.5821,-76.681,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.7","TF1.7","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.7/",2835,3867,"Maryland","Prince George's County"
"227","FeatureCollection Feature Point",38.7066,-77.0488,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF2.1","TF2.1","River/Stream","Stream","02070010","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF2.1/",2510,3466,"Maryland","Prince George's County"
"228","FeatureCollection Feature Point",38.6907,-77.1111,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF2.2","TF2.2","River/Stream","Stream","02070010","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF2.2/",2520,3477,"Maryland","Charles County"
"229","FeatureCollection Feature Point",38.6082,-77.1739,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF2.3","TF2.3","River/Stream","Stream","02070010","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF2.3/",2688,3662,"Maryland","Charles County"
"230","FeatureCollection Feature Point",38.5301,-77.2654,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF2.4","TF2.4","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF2.4/",3341,4599,"Maryland","Charles County"
"231","FeatureCollection Feature Point",39.4351,-76.2421,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT1.1","WT1.1","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT1.1/",1063,1486,"Maryland","Harford County"
"232","FeatureCollection Feature Point",39.3775,-76.3346,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT2.1","WT2.1","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT2.1/",936,1510,"Maryland","Baltimore County"
"233","FeatureCollection Feature Point",39.3054,-76.4095,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT3.1","WT3.1","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT3.1/",1196,1597,"Maryland","Baltimore County"
"234","FeatureCollection Feature Point",39.2775,-76.4437,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT4.1","WT4.1","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT4.1/",861,1601,"Maryland","Baltimore County"
"235","FeatureCollection Feature Point",39.2131,-76.5225,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT5.1","WT5.1","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT5.1/",3473,5014,"Maryland","Baltimore County"
"236","FeatureCollection Feature Point",39.0785,-76.51,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT6.1","WT6.1","River/Stream","Stream","02060004","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT6.1/",1265,1734,"Maryland","Anne Arundel County"
"237","FeatureCollection Feature Point",39.0076,-76.5035,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT7.1","WT7.1","River/Stream","Stream","02060004","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT7.1/",1204,1634,"Maryland","Anne Arundel County"
"238","FeatureCollection Feature Point",38.9496,-76.5461,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT8.1","WT8.1","River/Stream","Stream","02060004","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT8.1/",1147,1539,"Maryland","Anne Arundel County"
"239","FeatureCollection Feature Point",38.887,-76.5349,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT8.2","WT8.2","River/Stream","Stream","02060004","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT8.2/",1167,1565,"Maryland","Anne Arundel County"
"240","FeatureCollection Feature Point",38.8425,-76.5341,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT8.3","WT8.3","River/Stream","Stream","02060004","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT8.3/",1153,1554,"Maryland","Anne Arundel County"
"241","FeatureCollection Feature Point",38.7854,-76.7134,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WXT0001","WXT0001","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WXT0001/",706,1020,"Maryland","Prince George's County"
"242","FeatureCollection Feature Point",38.6979,-77.0232,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-XFB1986","XFB1986","River/Stream","Stream","02070010","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-XFB1986/",838,1157,"Maryland","Prince George's County"
"243","FeatureCollection Feature Point",38.971126,-76.247335,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-XGG8251","XGG8251","River/Stream","Stream","02060002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-XGG8251/",953,1373,"Maryland","Queen Anne's County"
"244","FeatureCollection Feature Point",39.6578889,-76.1744444,"NWIS","USGS-MD","USGS Maryland Water Science Center","USGS-01578310","SUSQUEHANNA RIVER AT CONOWINGO, MD","Stream","Stream","02050306","https://www.waterqualitydata.us/data/provider/NWIS/USGS-MD/USGS-01578310/",1277,2686,"Maryland","Harford County"
"245","FeatureCollection Feature Point",39.7163889,-77.8247778,"NWIS","USGS-MD","USGS Maryland Water Science Center","USGS-01614500","CONOCOCHEAGUE CREEK AT FAIRVIEW, MD","Stream","Stream","02070004","https://www.waterqualitydata.us/data/provider/NWIS/USGS-MD/USGS-01614500/",694,1347,"Maryland","Washington County"
"246","FeatureCollection Feature Point",43.2536111,-77.7422222,"NWIS","USGS-NY","USGS New York Water Science Center","USGS-0422026250","NORTHRUP CREEK AT NORTH GREECE NY","Stream","Stream","04130001","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NY/USGS-0422026250/",1163,1164,"New York","Monroe County"
"247","FeatureCollection Feature Point",43.1280278,-77.527,"NWIS","USGS-NY","USGS New York Water Science Center","USGS-04232050","ALLEN CREEK NEAR ROCHESTER NY","Stream","Stream","04140101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NY/USGS-04232050/",1809,1816,"New York","Monroe County"
"248","FeatureCollection Feature Point",43.145,-77.5119444,"NWIS","USGS-NY","USGS New York Water Science Center","USGS-0423205010","IRONDEQUOIT CR ABOVE BLOSSOM RD NEAR ROCHESTER NY","Stream","Stream","04140101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NY/USGS-0423205010/",3960,4006,"New York","Monroe County"
"249","FeatureCollection Feature Point",43.1758333,-77.5261111,"NWIS","USGS-NY","USGS New York Water Science Center","USGS-0423205025","IRONDEQUOIT CREEK AT EMPIRE BLVD, ROCHESTER NY","Stream","Stream","04140101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NY/USGS-0423205025/",2096,2096,"New York","Monroe County"
"250","FeatureCollection Feature Point",43.2528396,-77.6094464,"NWIS","USGS-NY","USGS New York Water Science Center","USGS-431510077363501","Genesee R. at Charlotte Pump Sta, Rochester, NY","Stream","Stream","04130003","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NY/USGS-431510077363501/",3209,3209,"New York","Monroe County"
"251","FeatureCollection Feature Point",40.2548116,-76.8860846,"NWIS","USGS-PA","USGS Pennsylvania Water Science Center","USGS-01570500","Susquehanna River at Harrisburg, PA","Stream","Stream","02050305","https://www.waterqualitydata.us/data/provider/NWIS/USGS-PA/USGS-01570500/",792,1538,"Pennsylvania","Dauphin County"
"252","FeatureCollection Feature Point",40.1284308,-75.9774431,"NWIS","USGS-PA","USGS Pennsylvania Water Science Center","USGS-01576083","AGRICULTURAL FIELD RUNOFF #1 NEAR CHURCHTOWN, PA","Stream","Stream","02050306","https://www.waterqualitydata.us/data/provider/NWIS/USGS-PA/USGS-01576083/",1102,1319,"Pennsylvania","Lancaster County"
"253","FeatureCollection Feature Point",40.1448189,-75.9885539,"NWIS","USGS-PA","USGS Pennsylvania Water Science Center","USGS-01576085","Little Conestoga Creek near Churchtown, PA","Stream","Stream","02050306","https://www.waterqualitydata.us/data/provider/NWIS/USGS-PA/USGS-01576085/",1139,1435,"Pennsylvania","Lancaster County"
"254","FeatureCollection Feature Point",39.9464886,-76.3677388,"NWIS","USGS-PA","USGS Pennsylvania Water Science Center","USGS-01576754","Conestoga River at Conestoga, PA","Stream","Stream","02050306","https://www.waterqualitydata.us/data/provider/NWIS/USGS-PA/USGS-01576754/",779,1557,"Pennsylvania","Lancaster County"
