"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime","param"
"886","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02032L","Sample-Routine","Water",NA,2015-09-02,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM15",NA,"KAWNATON_WQX-KN-AR-002",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","2.94","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2015-09-02,NA,NA,NA,NA,NA,"STORET",2015-09-02 16:00:00,NA,"Nitrogen Total mg/l"
"887","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02472L","Sample-Routine","Water",NA,2017-09-12,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM17",NA,"KAWNATON_WQX-KN-AR-001",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","1.82","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2017-09-12,NA,NA,NA,NA,NA,"STORET",2017-09-12 14:00:00,NA,"Nitrogen Total mg/l"
"888","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01896L","Sample-Routine","Water",NA,2015-01-30,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM15",NA,"KAWNATON_WQX-KN-AR-003",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","1.94","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2015-01-30,NA,NA,NA,NA,NA,"STORET",2015-01-30 14:00:00,NA,"Nitrogen Total mg/l"
"889","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01955L","Sample-Routine","Water",NA,2015-04-30,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM15",NA,"KAWNATON_WQX-KN-AR-002",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","2.91","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2015-04-30,NA,NA,NA,NA,NA,"STORET",2015-04-30 16:00:00,NA,"Nitrogen Total mg/l"
"890","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02281L","Sample-Routine","Water",NA,2016-09-26,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM16",NA,"KAWNATON_WQX-KN-KL-002",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","1.62","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2016-09-26,NA,NA,NA,NA,NA,"STORET",2016-09-26 14:00:00,NA,"Nitrogen Total mg/l"
"891","ESTO_WQX","Eastern Shawnee Tribe of Oklahoma","ESTO_WQX-LC1052710WS","Sample-Routine","Water",NA,2010-05-27,"09:12:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESTOO_WQMP",NA,"ESTO_WQX-LC1",NA,NA,NA,NA,"Esto_SCP","Esto_QAPP","Eastern Shawnee Tribe of Oklahoma Standard Collection Procedure","Water Bottle",NA,"Nitrogen","Total","1.3","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESTOO_QAPP","ESTO_WQX","Eastern Shawnee Tribe of Oklahoma Quality Assurance Project Plan",NA,NA,NA,NA,NA,NA,NA,NA,"STORET",2010-05-27 15:12:00,NA,"Nitrogen Total mg/l"
"892","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01768L","Sample-Routine","Water",NA,2014-06-30,"14:15:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM14",NA,"KAWNATON_WQX-KN-AR-002",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","2.09","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2014-07-07,NA,NA,NA,NA,NA,"STORET",2014-06-30 20:15:00,NA,"Nitrogen Total mg/l"
"893","ESTO_WQX","Eastern Shawnee Tribe of Oklahoma","ESTO_WQX-LC2123008WS","Sample-Routine","Water",NA,2008-12-30,"10:11:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESTOO_WQMP",NA,"ESTO_WQX-LC2",NA,NA,NA,NA,"Esto_SCP","Esto_QAPP","Eastern Shawnee Tribe of Oklahoma Standard Collection Procedure","Water Bottle","Present Below Quantification Limit","Nitrogen","Total",NA,"mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESTOO_QAPP","ESTO_WQX","Eastern Shawnee Tribe of Oklahoma Quality Assurance Project Plan",NA,NA,NA,NA,"Method Detection Level",8e-04,"mg/l",NA,"STORET",2008-12-30 16:11:00,NA,"Nitrogen Total mg/l"
"894","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02118L","Sample-Routine","Water",NA,2015-12-11,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM15",NA,"KAWNATON_WQX-KN-BB1",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","2.18","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2015-12-11,NA,NA,NA,NA,NA,"STORET",2015-12-11 16:00:00,NA,"Nitrogen Total mg/l"
"895","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02916L","Sample-Routine","Water",NA,2019-11-12,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM19",NA,"KAWNATON_WQX-KN-KL-003",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","3.04","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2019-11-12,NA,NA,NA,NA,NA,"STORET",2019-11-12 14:00:00,NA,"Nitrogen Total mg/l"
"896","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02686L","Sample-Routine","Water",NA,2018-09-17,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPABEACH;WQM18",NA,"KAWNATON_WQX-KN-KL-005",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","3.38","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2018-09-17,NA,NA,NA,NA,NA,"STORET",2018-09-17 14:00:00,NA,"Nitrogen Total mg/l"
"897","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02176L","Sample-Routine","Water",NA,2016-03-30,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM16",NA,"KAWNATON_WQX-KN-KL-003",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","1.95","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2016-03-30,NA,NA,NA,NA,NA,"STORET",2016-03-30 14:00:00,NA,"Nitrogen Total mg/l"
"898","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02224L","Sample-Routine","Water",NA,2016-06-28,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM16",NA,"KAWNATON_WQX-KN-AR-001",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","4.17","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2016-06-28,NA,NA,NA,NA,NA,"STORET",2016-06-28 14:00:00,NA,"Nitrogen Total mg/l"
"899","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01919L","Sample-Routine","Water",NA,2015-02-24,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM15",NA,"KAWNATON_WQX-KN-BB1",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle","Present Below Quantification Limit","Nitrogen","Total",NA,NA,NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2015-02-24,NA,"Lower Quantitation Limit",5,"mg/l",NA,"STORET",2015-02-24 16:00:00,NA,"Nitrogen Total NA"
"900","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02095L","Sample-Routine","Water",NA,2015-11-20,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM15",NA,"KAWNATON_WQX-KN-AR-001",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","2.17","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2015-11-20,NA,NA,NA,NA,NA,"STORET",2015-11-20 14:00:00,NA,"Nitrogen Total mg/l"
"901","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02157L","Sample-Routine","Water",NA,2016-02-22,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM16",NA,"KAWNATON_WQX-KN-KL-002",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","3.23","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2016-02-22,NA,NA,NA,NA,NA,"STORET",2016-02-22 14:00:00,NA,"Nitrogen Total mg/l"
"902","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02176L","Sample-Routine","Water",NA,2016-03-30,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM16",NA,"KAWNATON_WQX-KN-KL-003",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","2.47","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2016-03-30,NA,NA,NA,NA,NA,"STORET",2016-03-30 14:00:00,NA,"Nitrogen Total mg/l"
"903","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02258L","Sample-Routine","Water",NA,2016-08-25,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM16",NA,"KAWNATON_WQX-KN-AR-001",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","1.37","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2016-08-25,NA,NA,NA,NA,NA,"STORET",2016-08-25 14:00:00,NA,"Nitrogen Total mg/l"
"904","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02715L","Sample-Routine","Water",NA,2018-11-09,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM19",NA,"KAWNATON_WQX-KN-AR-003",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","2.30","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2018-11-09,NA,NA,NA,NA,NA,"STORET",2018-11-09 14:00:00,NA,"Nitrogen Total mg/l"
"905","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01719L","Sample-Routine","Water",NA,2014-03-17,"11:15:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM14",NA,"KAWNATON_WQX-KN-BB1",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","2.275","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",NA,NA,NA,NA,NA,NA,"STORET",2014-03-17 17:15:00,NA,"Nitrogen Total mg/l"
"906","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01926L","Sample-Routine","Water",NA,2015-02-24,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPABEACH;WQM15",NA,"KAWNATON_WQX-KN-KL-005",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","0.819","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2015-02-24,NA,NA,NA,NA,NA,"STORET",2015-02-24 16:00:00,NA,"Nitrogen Total mg/l"
"907","ESTO_WQX","Eastern Shawnee Tribe of Oklahoma","ESTO_WQX-LC1123008WS","Sample-Routine","Water",NA,2008-12-30,"09:32:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESTOO_WQMP",NA,"ESTO_WQX-LC1",NA,NA,NA,NA,"Esto_SCP","Esto_QAPP","Eastern Shawnee Tribe of Oklahoma Standard Collection Procedure","Water Bottle","Present Below Quantification Limit","Nitrogen","Total",NA,"mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESTOO_QAPP","ESTO_WQX","Eastern Shawnee Tribe of Oklahoma Quality Assurance Project Plan",NA,NA,NA,NA,"Method Detection Level",8e-04,"mg/l",NA,"STORET",2008-12-30 15:32:00,NA,"Nitrogen Total mg/l"
"908","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02139L","Sample-Routine","Water",NA,2016-01-21,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM16",NA,"KAWNATON_WQX-KN-KL-002",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","2.44","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2016-01-21,NA,NA,NA,NA,NA,"STORET",2016-01-21 16:00:00,NA,"Nitrogen Total mg/l"
"909","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01864L","Sample-Routine","Water",NA,2014-12-09,"09:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM14",NA,"KAWNATON_WQX-KN-KL-003",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","1.24","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2014-12-09,NA,NA,NA,NA,NA,"STORET",2014-12-09 15:30:00,NA,"Nitrogen Total mg/l"
"910","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01835L","Sample-Routine","Water",NA,2014-10-28,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM14",NA,"KAWNATON_WQX-KN-AR-002",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","3.52","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2014-10-28,NA,NA,NA,NA,NA,"STORET",2014-10-28 16:00:00,NA,"Nitrogen Total mg/l"
"911","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02325L","Sample-Routine","Water",NA,2016-12-16,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM16",NA,"KAWNATON_WQX-KN-AR-002",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","5.9","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2016-12-16,NA,NA,NA,NA,NA,"STORET",2016-12-16 14:00:00,NA,"Nitrogen Total mg/l"
"912","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02258L","Sample-Routine","Water",NA,2016-08-25,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM16",NA,"KAWNATON_WQX-KN-AR-001",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","1.18","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2016-08-25,NA,NA,NA,NA,NA,"STORET",2016-08-25 14:00:00,NA,"Nitrogen Total mg/l"
"913","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02130L","Sample-Routine","Water",NA,2015-12-11,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM15",NA,"KAWNATON_WQX-KN-PL-001",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","1.22","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2015-12-11,NA,NA,NA,NA,NA,"STORET",2015-12-11 16:00:00,NA,"Nitrogen Total mg/l"
"914","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02031L","Sample-Routine","Water",NA,2015-08-31,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM15",NA,"KAWNATON_WQX-KN-AR-001",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","2.13","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2015-08-31,NA,NA,NA,NA,NA,"STORET",2015-08-31 14:00:00,NA,"Nitrogen Total mg/l"
"915","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01791L","Sample-Routine","Water",NA,2014-08-05,"11:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM14",NA,"KAWNATON_WQX-KN-KL-003",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","1.09","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2014-08-05,NA,NA,NA,NA,NA,"STORET",2014-08-05 17:00:00,NA,"Nitrogen Total mg/l"
"916","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02008L","Sample-Routine","Water",NA,2015-06-22,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM15",NA,"KAWNATON_WQX-KN-LB1",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","0.944","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2015-06-22,NA,NA,NA,NA,NA,"STORET",2015-06-22 16:00:00,NA,"Nitrogen Total mg/l"
"917","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02700L","Sample-Routine","Water",NA,2018-10-04,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM19",NA,"KAWNATON_WQX-KN-KL-002",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","3.180","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2018-10-04,NA,NA,NA,NA,NA,"STORET",2018-10-04 14:00:00,NA,"Nitrogen Total mg/l"
"918","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN02265L","Sample-Routine","Water",NA,2016-08-25,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WQM16",NA,"KAWNATON_WQX-KN-KL-002",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","1.41","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2016-08-25,NA,NA,NA,NA,NA,"STORET",2016-08-25 14:00:00,NA,"Nitrogen Total mg/l"
"919","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01828L","Sample-Routine","Water",NA,2014-09-23,"08:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPABEACH;WQM14",NA,"KAWNATON_WQX-KN-KL-005",NA,NA,NA,NA,"KN0003","Kaw Nation_WQX","StandardScoop","Water Bottle",NA,"Nitrogen","Total","2.42","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2014-09-23,NA,NA,NA,NA,NA,"STORET",2014-09-23 14:00:00,NA,"Nitrogen Total mg/l"
"920","ESTO_WQX","Eastern Shawnee Tribe of Oklahoma","ESTO_WQX-LC2042809WS","Sample-Routine","Water",NA,2009-04-28,"09:41:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESTOO_WQMP",NA,"ESTO_WQX-LC2",NA,NA,NA,NA,"Esto_SCP","Esto_QAPP","Eastern Shawnee Tribe of Oklahoma Standard Collection Procedure","Water Bottle",NA,"Nitrogen","Total","0.0054","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESTOO_QAPP","ESTO_WQX","Eastern Shawnee Tribe of Oklahoma Quality Assurance Project Plan",NA,NA,NA,NA,"Method Detection Level",8e-04,"mg/l",NA,"STORET",2009-04-28 15:41:00,NA,"Nitrogen Total mg/l"
"921","MIAMITRIBEOFOKLAHOMA","Miami Water Quality Monitoring Program","MIAMITRIBEOFOKLAHOMA-NE112111_S","Sample-Routine","Water",NA,2011-11-21,"12:15:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIAMIWQMP",NA,"MIAMITRIBEOFOKLAHOMA-NEOSHO",NA,NA,NA,NA,"MT-01","MiamiTribeofOklahoma","Miami Tribe of Oklahoma QAPP","Water Bottle",NA,"Nitrogen","Total","1.09","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10208","HACH","Nitrogen, Total Persulfate Digestion Method",NA,NA,NA,NA,"Practical Quantitation Limit",1,"mg/l",NA,"STORET",2011-11-21 18:15:00,NA,"Nitrogen Total mg/l"
